,time,timer_time,moving,distance,gap_distance,watts,watts_calc,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
409,409,409,   true,3302.6,3477.0,   119,168,87,11.3,0.08884501480750273,0.0907441016333936,51.361897,-2.346837,19,160.6,162.76774193548383,-0.9,3293.952046512706,11.354178097750536,50,60,70,80,90,100,110,120,11.400000000000091,11.354178097750719,43.82743618440071,43.47581856365993,0.1000000000003638,0.08971464118667427
410,410,410,   true,3314.0,3488.1,   117,161,87,11.3,0.08893280632411084,0.0909918107370336,51.361944,-2.346691,19,160.4,162.65161290322573,-1.3,3305.356739959862,11.404693447155635,50,60,70,80,90,100,110,120,11.400000000000091,11.40469344715575,43.82743618440071,43.86353164054313,0.0,0.050515349405031884
411,411,411,   true,3325.4,3499.3,   120,298,86,11.3,0.08937437934458804,0.09191176470588258,51.361993,-2.346548,19,160.4,162.53548387096762,-1.3,3316.6819940593978,11.325254099536075,50,60,70,80,90,100,110,120,11.400000000000091,11.325254099535869,43.82743618440071,43.25459730100909,0.0,-0.07943934761988203
412,412,412,   true,3336.5,3510.2,   155,119,86,11.3,0.08955223880597016,0.0925925925925926,51.362043,-2.346409,19,160.2,162.4129032258063,-0.9,3327.8196647058594,11.13767064646153,50,60,70,80,90,100,110,120,11.099999999999909,11.137670646461629,41.551080426899325,41.833587112711164,-0.3000000000001819,-0.18758345307423951
413,413,413,   true,3347.6,3521.1,    67,140,86,11.3,0.09049773755656107,0.09354536950420947,51.362094,-2.346272,19,160.0,162.29032258064504,-1.4,3338.893750945297,11.074086239437587,50,60,70,80,90,100,110,120,11.099999999999909,11.074086239437747,41.551080426899325,41.35729882696071,0.0,-0.0635844070238818
414,414,414,   true,3358.7,3531.9,    67,277,72,11.2,0.09132420091324203,0.09496676163342813,51.362142999999996,-2.346134,19,160.0,162.16774193548375,-1.4,3349.915908560949,11.022157615651981,50,60,70,80,90,100,110,120,11.099999999999909,11.02215761565185,41.551080426899325,40.97034278638827,0.0,-0.0519286237858978
415,415,415,   true,3369.6,3542.5,    15,112,38,11.1,0.09225092250922502,0.0962463907603464,51.362192,-2.345997,19,159.8,162.04516129032243,-1.8,3360.8777575181384,10.961848957189217,50,60,70,80,90,100,110,120,10.900000000000091,10.961848957189432,40.06723371090067,40.52322404251396,-0.1999999999998181,-0.06030865846241795
416,416,416,   true,3380.4,3552.7,   176,113,79,11.0,0.0933706816059758,0.0975609756097561,51.36224,-2.345862,19,159.6,161.91612903225794,-2.3,3371.6638722976068,10.786114779468395,50,60,70,80,90,100,110,120,10.800000000000182,10.786114779468335,39.33542748960133,39.234347863401204,-0.09999999999990905,-0.17573417772109678
417,417,417,   true,3391.1,3562.7,   151,0,81,10.9,0.0947867298578199,0.09910802775024767,51.362287,-2.345728,19,159.2,161.77419354838696,-3.3,3382.3348037910782,10.6709314934716,50,60,70,80,90,100,110,120,10.699999999999818,10.670931493471471,38.61036602609869,38.4008667460494,-0.1000000000003638,-0.11518328599686356
418,418,418,   true,3401.7,3572.6,     0,100,67,10.8,0.09680542110358163,0.10018214936247706,51.362332,-2.3455939999999997,19,159.0,161.62580645161273,-3.3,3392.898589651974,10.563785860895903,50,60,70,80,90,100,110,120,10.599999999999909,10.563785860895678,37.89204932039935,37.63358066268288,-0.09999999999990905,-0.10714563257579357
419,419,419,   true,3412.1,3582.3,     0,0,0,10.7,0.098716683119447,0.10185185185185183,51.362377,-2.345463,19,158.4,161.45806451612884,-2.9,3403.279396869128,10.380807217153949,50,60,70,80,90,100,110,120,10.400000000000091,10.380807217154143,36.47565018240064,36.34114570965623,-0.1999999999998181,-0.18297864374153505
420,420,420,   true,3422.4,3592.0,     0,81,0,10.6,0.09936766034326984,0.10318949343339597,51.362421000000005,-2.345334,19,158.2,161.29032258064498,-3.0,3413.4849813409646,10.20558447183672,50,60,70,80,90,100,110,120,10.300000000000182,10.205584471836573,35.77756775010126,35.12465982098886,-0.09999999999990905,-0.1752227453175692
421,421,421,   true,3432.5,3601.8,     0,62,0,10.4,0.1004566210045662,0.1040681173131506,51.362464,-2.345206,19,158.0,161.1161290322579,-1.5,3423.5765253627237,10.091544021758887,50,60,70,80,90,100,110,120,10.099999999999909,10.091544021759091,34.40163715889938,34.34405741216344,-0.20000000000027285,-0.11404045007748209
422,422,422,   true,3442.0,3611.1,    49,2,35,10.2,0.10138248847926268,0.10446343779677096,51.362503000000004,-2.3450849999999996,19,157.8,160.9354838709676,-1.1,3433.0307127999417,9.45418743721791,50,60,70,80,90,100,110,120,9.5,9.454187437218025,30.435719572500005,30.142882456163953,-0.599999999999909,-0.6373565845410667
423,423,423,   true,3450.9,3620.0,   318,110,67,9.8,0.10242085661080064,0.10496183206106853,51.362533,-2.344965,19,157.8,160.7548387096773,-0.5,3442.0052100263024,8.97449722636077,50,60,70,80,90,100,110,120,8.900000000000091,8.974497226360654,26.712613266900547,27.16167939836171,-0.599999999999909,-0.4796902108573704
424,424,424,   true,3460.0,3629.1,   300,175,72,9.6,0.10318949343339552,0.10506208213944576,51.362553999999996,-2.34484,19,157.8,160.57419354838697,0.0,3450.992494605705,8.987284579402502,50,60,70,80,90,100,110,120,9.099999999999909,8.987284579402512,27.926669670899443,27.239137426240216,0.1999999999998181,0.012787353041858296
425,425,425,   true,3469.4,3638.5,   314,196,73,9.4,0.10406811731315016,0.10546500479386413,51.362567999999996,-2.344706,19,157.8,160.3999999999999,0.0,3460.4253253049287,9.432830699223638,50,60,70,80,90,100,110,120,9.400000000000091,9.432830699223814,29.79833996040058,30.00685246167149,0.3000000000001819,0.44554611982130155
426,426,426,   true,3479.1,3648.2,   284,212,75,9.3,0.1051625239005737,0.10597302504816936,51.362577,-2.344568,19,157.8,160.2258064516128,0.0,3470.0586495172856,9.633324212357124,50,60,70,80,90,100,110,120,9.699999999999818,9.63332421235691,31.730713070098812,31.295991637706344,0.29999999999972715,0.2004935131330967
427,427,427,   true,3488.9,3658.0,   286,203,76,9.4,0.10597302504816936,0.1065891472868219,51.362581,-2.344427,19,157.8,160.05161290322573,-0.5,3479.8582357730315,9.799586255745758,50,60,70,80,90,100,110,120,9.800000000000182,9.799586255745908,32.3883269556012,32.38559222064055,0.1000000000003638,0.16626204338899697
428,428,428,   true,3498.5,3667.5,   264,172,77,9.5,0.10566762728146023,0.10607521697203444,51.362579,-2.344289,19,157.8,159.88387096774187,-0.5,3489.4420165150764,9.583780742044961,50,60,70,80,90,100,110,120,9.599999999999909,9.583780742044837,31.079843942399414,30.974913489719956,-0.20000000000027285,-0.2158055137010706
429,429,429,   true,3508.3,3677.3,   267,73,77,9.7,0.10466222645099914,0.10506208213944622,51.362578000000006,-2.3441490000000003,19,157.6,159.71612903225798,-0.5,3499.1627109429814,9.720694427904936,50,60,70,80,90,100,110,120,9.800000000000182,9.720694427905073,32.3883269556012,31.866249032286728,0.20000000000027285,0.136913685860236
430,430,430,   true,3517.8,3686.6,   249,160,76,9.7,0.10396975425330794,0.10436432637571147,51.36258,-2.344013,19,157.6,159.55483870967734,-1.1,3508.6076718577506,9.44496091476933,50,60,70,80,90,100,110,120,9.5,9.444960914769126,30.435719572500005,30.084077133099715,-0.3000000000001819,-0.27573351313594685
431,431,431,   true,3527.0,3695.8,   250,145,72,9.6,0.10367577756833184,0.1040681173131506,51.362578000000006,-2.34388,19,157.6,159.39999999999995,-0.5,3517.8444048564334,9.236732998682667,50,60,70,80,90,100,110,120,9.199999999999818,9.236732998682783,28.543815009598873,28.77220481416634,-0.3000000000001819,-0.2082279160863436
432,432,432,   true,3536.3,3705.0,   261,40,72,9.5,0.1035781544256118,0.10396975425330794,51.362574,-2.343746,19,157.4,159.25161290322575,-0.5,3527.158515774724,9.314110918290782,50,60,70,80,90,100,110,120,9.300000000000182,9.31411091829068,29.167705106101142,29.256284751611037,0.1000000000003638,0.07737791960789764
433,433,433,   true,3546.1,3714.8,   265,231,72,9.5,0.10357815442561223,0.1040681173131506,51.362573,-2.343607,19,157.4,159.10967741935474,-0.5,3536.8097868426016,9.651271067877474,50,60,70,80,90,100,110,120,9.799999999999727,9.651271067877587,32.3883269555982,31.412708944778437,0.49999999999954525,0.3371601495869072
434,434,434,   true,3556.0,3724.7,   286,209,71,9.5,0.10299625468164778,0.10338345864661644,51.362572,-2.343464,19,157.4,158.98064516129025,0.0,3546.7387561956316,9.928969353030057,50,60,70,80,90,100,110,120,9.900000000000091,9.92896935302997,33.05268559890061,33.24640597394546,0.1000000000003638,0.2776982851523826
435,435,435,   true,3565.8,3734.5,   265,189,71,9.6,0.1029962546816482,0.10348071495766724,51.362576000000004,-2.343323,19,157.4,158.85806451612896,0.0,3556.538343519031,9.799587323399644,50,60,70,80,90,100,110,120,9.800000000000182,9.799587323399464,32.3883269556012,32.38559927738635,-0.09999999999990905,-0.1293820296305057
436,436,436,   true,3575.5,3744.2,   280,184,70,9.7,0.1027077497665734,0.10309278350515437,51.362584000000005,-2.343185,19,157.4,158.7354838709677,0.0,3566.16075028728,9.622406768248814,50,60,70,80,90,100,110,120,9.699999999999818,9.622406768248766,31.730713070098812,31.225096353077493,-0.1000000000003638,-0.17718055515069864
437,437,437,   true,3585.3,3754.0,   294,203,70,9.8,0.10261194029850763,0.1030927835051548,51.362590000000004,-2.343045,19,157.4,158.6193548387096,0.0,3575.903676747139,9.74292645985892,50,60,70,80,90,100,110,120,9.800000000000182,9.742926459859063,32.3883269556012,32.01217720964954,0.1000000000003638,0.12051969161029774
438,438,438,   true,3595.1,3763.7,   289,196,70,9.8,0.10204081632653086,0.10242085661080064,51.362596,-2.342904,19,157.4,158.50967741935472,-0.5,3585.715869082672,9.812192335532876,50,60,70,80,90,100,110,120,9.799999999999727,9.812192335532927,32.3883269555982,32.4689667502217,-4.547473508864641e-13,0.06926587567386377
439,439,439,   true,3605.3,3773.9,   295,247,70,9.9,0.10223048327137554,0.1027077497665734,51.362603,-2.3427580000000003,19,157.4,158.39999999999986,-0.5,3595.8823371353765,10.166468052704454,50,60,70,80,90,100,110,120,10.200000000000273,10.166468052704658,35.08623007560188,34.85592110268259,0.4000000000005457,0.35427571717173123
440,440,440,   true,3615.1,3783.6,   292,32,71,9.9,0.10261194029850763,0.10309278350515437,51.362611,-2.3426169999999997,19,157.2,158.290322580645,-0.5,3605.712152015188,9.829814879811805,50,60,70,80,90,100,110,120,9.799999999999727,9.829814879811693,32.3883269555982,32.58569899578813,-0.4000000000005457,-0.3366531728929658
441,441,441,   true,3624.9,3793.3,   306,196,71,9.9,0.1025163094128614,0.10299625468164778,51.362621999999995,-2.342478,19,157.2,158.1870967741934,-1.0,3615.4399768361327,9.727824820944422,50,60,70,80,90,100,110,120,9.800000000000182,9.727824820944534,32.3883269556012,31.913015694398247,4.547473508864641e-13,-0.10199005886715895
442,442,442,   true,3634.2,3802.5,   290,136,70,9.8,0.10242085661080064,0.10289990645463043,51.362635,-2.342345,19,157.2,158.0838709677418,-0.5,3624.7864822584293,9.346505422296362,50,60,70,80,90,100,110,120,9.299999999999727,9.34650542229656,29.167705106098293,29.46014553189035,-0.5000000000004547,-0.3813193986479746
443,443,443,   true,3644.1,3812.4,   301,107,70,9.8,0.10213556174558976,0.10261194029850763,51.362651,-2.342205,19,157.0,157.9806451612902,-0.5,3634.6680071173196,9.881524858890394,50,60,70,80,90,100,110,120,9.900000000000091,9.881524858890316,33.05268559890061,32.92943646000736,0.6000000000003638,0.5350194365937568
444,444,444,   true,3653.7,3821.9,   297,165,70,9.7,0.10204081632653043,0.10242085661080064,51.362668,-2.34207,19,157.0,157.8838709677418,-0.5,3644.2296221760325,9.561615058712814,50,60,70,80,90,100,110,120,9.599999999999909,9.56161505871296,31.079843942399414,30.831799583098473,-0.3000000000001819,-0.3199098001773564
445,445,445,   true,3663.2,3831.4,   282,174,71,9.6,0.1027077497665734,0.1029962546816482,51.362686,-2.3419369999999997,19,157.0,157.78709677419343,0.0,3653.6780850845253,9.448462908492914,50,60,70,80,90,100,110,120,9.5,9.44846290849273,30.435719572500005,30.106390360613542,-0.09999999999990905,-0.1131521502202304
446,446,446,   true,3673.1,3841.3,   308,230,70,9.6,0.10338345864661644,0.1035781544256118,51.362701,-2.341798,19,157.0,157.69677419354824,-0.5,3663.4717642200485,9.793679135523394,50,60,70,80,90,100,110,120,9.900000000000091,9.793679135523234,33.05268559890061,32.34656038339319,0.40000000000009095,0.34521622703050525
447,447,447,   true,3682.9,3851.1,   296,189,70,9.7,0.10416666666666677,0.10426540284360188,51.36272,-2.34166,19,157.0,157.61290322580632,0.0,3673.2831040599713,9.811339839922782,50,60,70,80,90,100,110,120,9.800000000000182,9.811339839922766,32.3883269556012,32.46332510597889,-0.09999999999990905,0.017660704399531824
448,448,448,   true,3693.0,3861.2,   259,97,71,9.8,0.10446343779677096,0.10446343779677096,51.362738,-2.341518,19,156.8,157.5354838709676,0.0,3683.343105595591,10.060001535619865,50,60,70,80,90,100,110,120,10.099999999999909,10.060001535619904,34.40163715889938,34.12969894393343,0.29999999999972715,0.24866169569713747
449,449,449,   true,3702.9,3871.1,   220,325,75,9.8,0.10506208213944576,0.10506208213944622,51.362755,-2.341377,19,157.0,157.47096774193534,0.0,3693.313393801706,9.970288206114505,50,60,70,80,90,100,110,120,9.900000000000091,9.970288206114674,33.05268559890061,33.52368785691155,-0.1999999999998181,-0.08971332950522992
450,450,450,   true,3712.4,3880.7,   232,153,79,9.8,0.10506208213944576,0.10496183206106896,51.362771,-2.341243,19,157.0,157.42580645161277,0.5,3702.7854258015414,9.472031999835435,50,60,70,80,90,100,110,120,9.5,9.472031999835508,30.435719572500005,30.256777845127036,-0.40000000000009095,-0.4982562062791658
451,451,451,   true,3721.5,3889.8,   220,133,79,9.7,0.10506208213944576,0.10496183206106896,51.362786,-2.3411150000000003,19,157.0,157.3870967741934,0.0,3711.8274642737415,9.04203847220008,50,60,70,80,90,100,110,120,9.099999999999909,9.042038472200147,27.926669670899443,27.572050449921758,-0.40000000000009095,-0.4299935276353608
452,452,452,   true,3730.5,3898.8,   222,149,78,9.5,0.10546500479386367,0.10536398467432986,51.362797,-2.3409869999999997,19,157.0,157.35483870967732,0.0,3720.798112326194,8.9706480524524,50,60,70,80,90,100,110,120,9.0,8.970648052452361,27.316269090000002,27.138385033410557,-0.09999999999990905,-0.07139041974778593
453,453,453,   true,3739.5,3907.8,   221,156,78,9.3,0.105566218809981,0.10546500479386367,51.362806,-2.340859,19,157.0,157.32903225806442,0.0,3729.7411498148153,8.943037488621657,50,60,70,80,90,100,110,120,9.0,8.943037488621485,27.316269090000002,26.97158482648899,0.0,-0.027610563830876345
454,454,454,   true,3748.8,3917.1,   246,191,78,9.2,0.10617760617760627,0.10607521697203444,51.36282,-2.3407270000000002,19,157.0,157.30322580645148,0.0,3739.0370050328306,9.29585521801546,50,60,70,80,90,100,110,120,9.300000000000182,9.295855218015276,29.167705106101142,29.14171223750582,0.3000000000001819,0.3528177293937915
455,455,455,   true,3758.4,3926.7,   241,207,77,9.2,0.10700389105058394,0.10679611650485438,51.362832,-2.340591,19,157.0,157.27741935483857,0.0,3748.5731116106117,9.53610657778128,50,60,70,80,90,100,110,120,9.599999999999909,9.536106577781084,31.079843942399414,30.667512840479077,0.29999999999972715,0.24025135976580714
456,456,456,   true,3767.9,3936.2,   220,174,77,9.3,0.10710808179162627,0.10679611650485438,51.362849,-2.3404580000000004,19,157.0,157.25161290322566,0.0,3757.9986138059103,9.425502195298712,50,60,70,80,90,100,110,120,9.5,9.425502195298577,30.435719572500005,29.9602450499146,-0.09999999999990905,-0.11060438248250648
457,457,457,   true,3777.4,3945.7,   216,181,76,9.4,0.10710808179162627,0.10648596321394027,51.36286,-2.340322,19,157.0,157.22580645161275,0.0,3767.5197922272882,9.521178421377732,50,60,70,80,90,100,110,120,9.5,9.521178421377954,30.435719572500005,30.571571988945657,0.0,0.09567622607937665
458,458,458,   true,3787.1,3955.4,   232,205,83,9.5,0.1066925315227935,0.10587102983638152,51.362869,-2.340183,19,157.0,157.19999999999985,0.0,3777.222111262579,9.702319035290527,50,60,70,80,90,100,110,120,9.699999999999818,9.702319035290657,31.730713070098812,31.74588697516415,0.1999999999998181,0.18114061391270297
459,459,459,   true,3796.6,3964.9,   233,167,86,9.6,0.10597302504816936,0.10476190476190476,51.36288,-2.340049,19,157.0,157.17419354838694,0.5,3786.6055960464164,9.38348478383735,50,60,70,80,90,100,110,120,9.5,9.383484783837503,30.435719572500005,29.693724277783183,-0.1999999999998181,-0.31883425145315414
460,460,460,   true,3805.7,3974.1,   294,133,87,9.5,0.10536398467432986,0.10396975425330794,51.362891,-2.339919,19,157.0,157.15483870967725,0.5,3795.713805933201,9.108209886784447,50,60,70,80,90,100,110,120,9.099999999999909,9.108209886784607,27.926669670899443,27.977082466603655,-0.40000000000009095,-0.27527489705289554
461,461,461,   true,3815.1,3983.7,   250,333,88,9.4,0.1051625239005737,0.1034807149576668,51.362902000000005,-2.339785,19,157.2,157.14193548387078,1.1,3805.0972862864023,9.383480353201543,50,60,70,80,90,100,110,120,9.400000000000091,9.383480353201321,29.79833996040058,29.693696236589297,0.3000000000001819,0.27527046641671404
462,462,462,   true,3824.2,3993.1,   228,140,89,9.4,0.10486177311725443,0.10280373831775702,51.362912,-2.339655,19,157.2,157.1290322580643,1.6,3814.1912271434962,9.09394085709389,50,60,70,80,90,100,110,120,9.099999999999909,9.093940857093912,27.926669670899443,27.8894926712332,-0.3000000000001819,-0.2895394961074089
463,463,463,   true,3833.6,4002.7,   212,333,90,9.3,0.10436432637571147,0.10204081632653043,51.362927,-2.339522,19,157.4,157.1290322580643,1.0,3823.574642381515,9.383415238018703,50,60,70,80,90,100,110,120,9.400000000000091,9.383415238018642,29.79833996040058,29.693284128571072,0.3000000000001819,0.2894743809247302
464,464,464,   true,3843.3,4012.8,   247,349,90,9.3,0.10416666666666677,0.1012891344383058,51.362943,-2.339386,19,157.6,157.13548387096756,1.5,3833.18306094013,9.608418558614945,50,60,70,80,90,100,110,120,9.700000000000273,9.608418558615085,31.73071307010179,31.134377736495797,0.3000000000001819,0.2250033205964428
